  Transition         Wavelength            Matrix el.           Br. ratio       Tran. rate        Wavelength       Unc   Unc %   Matrix el.     Unc   Unc %     Br. ratio     Unc    Unc %  Tran. rate    Unc     Unc %
11s1/2   8p3/2       2993.81(3)            2.115(23)              0.0733(16)    1.689(37)E+05         2993.81       0.03   0.00      2.115      0.023    1.09         0.0733        0.0016    2.22  1.6886E+05  3.7E+03    2.18
11s1/2   9p1/2      6690.156(2)            4.605(41)             0.03117(61)    7.18(13)E+04         6690.156      0.002   0.00      4.605      0.041    0.89        0.03117       0.00061    1.95  7.1754E+04  1.3E+03    1.77
11s1/2   9p3/2      6896.305(5)            6.288(62)              0.0531(11)    1.221(24)E+05        6896.305      0.005   0.00      6.288      0.062    0.99         0.0531        0.0011    2.09  1.2214E+05  2.4E+03    1.98
11s1/2  10p1/2      24696.38(3)           34.644(72)             0.03506(36)    8.072(34)E+04        24696.38       0.03   0.00     34.644      0.072    0.21        0.03506       0.00036    1.02  8.0723E+04  3.4E+02    0.42
11s1/2  10p3/2      26451.31(8)            51.77(12)             0.06373(66)    1.4673(68)E+05       26451.31       0.08   0.00      51.77       0.12    0.23        0.06373       0.00066    1.03  1.4673E+05  6.8E+02    0.46
12s1/2   6p1/2      540.8172              0.2073(22)              0.1764(34)    2.752(58)E+05        540.8172     0.0000   0.00     0.2073     0.0022    1.06         0.1764        0.0034    1.94  2.7516E+05  5.8E+03    2.13
12s1/2   6p3/2      557.5225              0.2886(35)              0.3123(55)    4.87(12)E+05         557.5225     0.0000   0.00     0.2886     0.0035    1.21         0.3123        0.0055    1.75  4.8703E+05  1.2E+04    2.42
12s1/2   7p1/2      1265.269(3)           0.4741(46)              0.0721(15)    1.124(22)E+05        1265.269      0.003   0.00     0.4741     0.0046    0.97         0.0721        0.0015    2.01  1.1243E+05  2.2E+03    1.93
12s1/2   7p3/2      1294.933(4)           0.6450(73)              0.1244(27)    1.941(44)E+05        1294.933      0.004   0.00     0.6450     0.0073    1.13         0.1244        0.0027    2.17  1.9408E+05  4.4E+03    2.27
12s1/2   8p1/2     2525.2730(1)           1.0023(93)             0.04053(81)    6.32(12)E+04        2525.2730     0.0001   0.00     1.0023     0.0093    0.93        0.04053       0.00081    2.00  6.3204E+04  1.2E+03    1.85
12s1/2   8p3/2       2579.12(2)            1.348(15)              0.0688(16)    1.073(24)E+05         2579.12       0.02   0.00      1.348      0.015    1.11         0.0688        0.0016    2.27  1.0733E+05  2.4E+03    2.23
12s1/2   9p1/2      4921.728(1)            2.236(20)             0.02724(53)    4.247(75)E+04        4921.728      0.001   0.00      2.236      0.020    0.89        0.02724       0.00053    1.96  4.2474E+04  7.5E+02    1.78
12s1/2   9p3/2      5032.396(3)            3.000(33)              0.0459(10)    7.15(16)E+04         5032.396      0.003   0.00      3.000      0.033    1.09         0.0459        0.0010    2.27  7.1533E+04  1.6E+03    2.17
12s1/2  10p1/2     10615.813(6)            6.317(56)             0.02167(42)    3.379(60)E+04       10615.813      0.006   0.00      6.317      0.056    0.88        0.02167       0.00042    1.96  3.3793E+04  6.0E+02    1.77
12s1/2  10p3/2      10927.45(1)            8.582(84)             0.03667(77)    5.72(11)E+04         10927.45       0.01   0.00      8.582      0.084    0.98        0.03667       0.00077    2.11  5.7180E+04  1.1E+03    1.96
12s1/2  11p1/2      37681.79(3)           46.492(95)             0.02624(26)    4.093(17)E+04        37681.79       0.03   0.00     46.492      0.095    0.20        0.02624       0.00026    1.01  4.0926E+04  1.7E+02    0.41
12s1/2  11p3/2       40325.9(5)            69.37(17)             0.04768(49)    7.435(36)E+04         40325.9        0.5   0.00      69.37       0.17    0.24        0.04768       0.00049    1.03  7.4350E+04  3.6E+02    0.48
13s1/2   6p1/2      530.2924              0.1683(18)              0.1744(34)    1.924(41)E+05        530.2924     0.0000   0.00     0.1683     0.0018    1.07         0.1744        0.0034    1.96  1.9236E+05  4.1E+03    2.14
13s1/2   6p3/2      546.3442              0.2341(29)              0.3087(55)    3.404(83)E+05        546.3442     0.0000   0.00     0.2341     0.0029    1.22         0.3087        0.0055    1.77  3.4044E+05  8.3E+03    2.44
13s1/2   7p1/2      1209.125(3)           0.3688(36)              0.0707(14)    7.79(15)E+04         1209.125      0.003   0.00     0.3688     0.0036    0.97         0.0707        0.0014    2.02  7.7942E+04  1.5E+03    1.94
13s1/2   7p3/2      1236.187(4)           0.5008(57)              0.1220(27)    1.345(31)E+05        1236.187      0.004   0.00     0.5008     0.0057    1.14         0.1220        0.0027    2.19  1.3452E+05  3.1E+03    2.28
13s1/2   8p1/2     2311.0952(1)           0.7249(68)             0.03911(79)    4.312(80)E+04       2311.0952     0.0001   0.00     0.7249     0.0068    0.93        0.03911       0.00079    2.01  4.3124E+04  8.0E+02    1.86
13s1/2   8p3/2       2356.11(2)            0.972(11)              0.0663(15)    7.32(16)E+04          2356.11       0.02   0.00      0.972      0.011    1.12         0.0663        0.0015    2.29  7.3159E+04  1.6E+03    2.25
13s1/2   9p1/2     4168.7655(9)            1.417(13)             0.02547(51)    2.808(51)E+04       4168.7655     0.0009   0.00      1.417      0.013    0.90        0.02547       0.00051    1.99  2.8083E+04  5.1E+02    1.81
13s1/2   9p3/2      4247.890(2)            1.888(21)             0.04275(99)    4.71(10)E+04         4247.890      0.002   0.00      1.888      0.021    1.11        0.04275       0.00099    2.31  4.7136E+04  1.0E+03    2.22
13s1/2  10p1/2      7639.559(3)            3.018(26)             0.01877(36)    2.070(36)E+04        7639.559      0.003   0.00      3.018      0.026    0.87        0.01877       0.00036    1.94  2.0698E+04  3.6E+02    1.74
13s1/2  10p3/2      7799.634(7)            4.025(44)             0.03137(72)    3.459(75)E+04        7799.634      0.007   0.00      4.025      0.044    1.08        0.03137       0.00072    2.29  3.4594E+04  7.5E+02    2.16
13s1/2  11p1/2     15813.647(6)            8.288(73)             0.01596(31)    1.760(31)E+04       15813.647      0.006   0.00      8.288      0.073    0.88        0.01596       0.00031    1.97  1.7596E+04  3.1E+02    1.77
13s1/2  11p3/2      16261.11(8)            11.22(11)             0.02688(57)    2.965(58)E+04        16261.11       0.08   0.00      11.22       0.11    0.97        0.02688       0.00057    2.11  2.9646E+04  5.8E+02    1.95
13s1/2  12p1/2      54538.47(7)            60.05(12)             0.02042(20)    2.2516(90)E+04       54538.47       0.07   0.00      60.05       0.12    0.20        0.02042       0.00020    1.00  2.2516E+04  9.0E+01    0.40
13s1/2  12p3/2         58328(1)            89.50(22)             0.03708(39)    4.089(21)E+04          58328          1    0.00      89.50       0.22    0.25        0.03708       0.00039    1.04  4.0890E+04  2.1E+02    0.50
14s1/2   6p1/2      523.0296              0.1405(15)              0.1731(34)    1.398(30)E+05        523.0296     0.0000   0.00     0.1405     0.0015    1.08         0.1731        0.0034    1.97  1.3976E+05  3.0E+03    2.15
14s1/2   6p3/2      538.6382              0.1953(24)              0.3064(55)    2.473(61)E+05        538.6382     0.0000   0.00     0.1953     0.0024    1.23         0.3064        0.0055    1.78  2.4733E+05  6.1E+03    2.46
14s1/2   7p1/2      1172.017(3)           0.2992(29)              0.0698(14)    5.63(11)E+04         1172.017      0.003   0.00     0.2992     0.0029    0.97         0.0698        0.0014    2.03  5.6318E+04  1.1E+03    1.95
14s1/2   7p3/2      1197.426(4)           0.4058(47)              0.1204(26)    9.72(22)E+04         1197.426      0.004   0.00     0.4058     0.0047    1.15         0.1204        0.0026    2.20  9.7187E+04  2.2E+03    2.29
14s1/2   8p1/2     2179.2144(1)           0.5614(52)             0.03822(77)    3.085(58)E+04       2179.2144     0.0001   0.00     0.5614     0.0052    0.93        0.03822       0.00077    2.02  3.0854E+04  5.8E+02    1.87
14s1/2   8p3/2       2219.20(1)           0.7513(85)              0.0648(15)    5.23(12)E+04          2219.20       0.01   0.00     0.7513     0.0085    1.13         0.0648        0.0015    2.30  5.2322E+04  1.2E+03    2.26
14s1/2   9p1/2     3758.4822(8)           1.0174(92)             0.02447(49)    1.975(36)E+04       3758.4822     0.0008   0.00     1.0174     0.0092    0.91        0.02447       0.00049    2.00  1.9752E+04  3.6E+02    1.82
14s1/2   9p3/2      3822.678(2)            1.351(15)             0.04101(96)    3.311(74)E+04        3822.678      0.002   0.00      1.351      0.015    1.12        0.04101       0.00096    2.33  3.3106E+04  7.4E+02    2.24
14s1/2  10p1/2      6366.050(2)            1.894(17)             0.01745(34)    1.409(25)E+04        6366.050      0.002   0.00      1.894      0.017    0.89        0.01745       0.00034    1.97  1.4089E+04  2.5E+02    1.77
14s1/2  10p3/2      6476.817(5)            2.508(28)             0.02905(68)    2.345(52)E+04        6476.817      0.005   0.00      2.508      0.028    1.11        0.02905       0.00068    2.34  2.3449E+04  5.2E+02    2.21
14s1/2  11p1/2     11182.905(3)            3.910(34)             0.01371(27)    1.107(19)E+04       11182.905      0.003   0.00      3.910      0.034    0.86        0.01371       0.00027    1.93  1.1072E+04  1.9E+02    1.73
14s1/2  11p3/2      11404.84(4)            5.191(56)             0.02279(52)    1.840(40)E+04        11404.84       0.04   0.00      5.191      0.056    1.08        0.02279       0.00052    2.30  1.8399E+04  4.0E+02    2.16
14s1/2  12p1/2      22461.13(1)           10.517(93)             0.01225(24)    9.89(17)E+03         22461.13       0.01   0.00     10.517      0.093    0.88        0.01225       0.00024    1.97  9.8878E+03  1.7E+02    1.77
14s1/2  12p3/2       23078.7(2)            14.19(14)             0.02057(43)    1.660(32)E+04         23078.7        0.2   0.00      14.19       0.14    0.97        0.02057       0.00043    2.11  1.6603E+04  3.2E+02    1.94
14s1/2  13p1/2       75770.8(1)            75.30(15)             0.01636(16)    1.3206(54)E+04        75770.8        0.1   0.00      75.30       0.15    0.20        0.01636       0.00016    1.00  1.3206E+04  5.4E+01    0.41
14s1/2  13p3/2         80993(2)           112.14(29)             0.02970(31)    2.398(12)E+04          80993          2    0.00     112.14       0.29    0.26        0.02970       0.00031    1.05  2.3978E+04  1.2E+02    0.52
 6p1/2   6s1/2      894.5930               4.4978(61) E27         1.0           2.8626(78)E+07       894.5930     0.0000   0.00     4.4978     0.0061    0.14  1.00000000000 0.00000000000    0.00  2.8626E+07  7.8E+04    0.27
 7p1/2   6s1/2      459.4459(4)           0.27810(45) E64          0.125(15)    8.079(26)E+05        459.4459     0.0004   0.00    0.27810    0.00045    0.16          0.125         0.015   12.18  8.0786E+05  2.6E+03    0.32
 7p1/2   7s1/2       3096.15(2)            10.308(15) E29/E28      0.561(68)    3.627(11)E+06         3096.15       0.02   0.00     10.308      0.015    0.15          0.561         0.068   12.18  3.6268E+06  1.1E+04    0.29
 7p1/2   5d3/2      1376.256(4)             2.28(44)               0.314(84)    2.03(79)E+06         1376.256      0.004   0.00       2.28       0.44   19.40          0.314         0.084   26.62  2.0286E+06  7.9E+05   38.80
 8p1/2   6s1/2      388.9713               0.092(13)               0.054(14)    1.44(40)E+05         388.9713     0.0000   0.00      0.092      0.013   13.77          0.054         0.014   26.34  1.4442E+05  4.0E+04   27.54
 8p1/2   7s1/2     1394.0572(6)            0.914(27)              0.1175(78)    3.13(18)E+05        1394.0572     0.0006   0.00      0.914      0.027    2.92         0.1175        0.0078    6.64  3.1265E+05  1.8E+04    5.85
 8p1/2   8s1/2     7185.5289              17.777(59)               0.324(14)    8.629(58)E+05       7185.5289     0.0000   0.00     17.777      0.059    0.33          0.324         0.014    4.26  8.6295E+05  5.8E+03    0.67
